ans_id,code,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,V090,V091,V092,V093,V094,V095,V002,V003,V004_1,V004_2,V088,V005,V006,V007,V066,V067,V067_o,V008,V012,V010,V010_o,V045,V013_1,V013_2,V013_3,V013_4,V014,V015,V015_o,V016,V017,V018,V019,V019_1,V086_1,V086_2,V086_3,V086_4,V086_5,V086_6,V071,V022,V023_1,V023_2,V023_3,V076,V076_o,V077,V024_1,V024_2,V083,V083_o,V025_1,V025_2,V025_3,V025_4,V025_5,V082,V082_o,V087_1,V087_2,V087_3,V087_4,V087_5,V027_1,V027_2,V027_3,V027_4,V027_5,V028,V085_1,V085_2,V085_3,V085_4,Fout,Fout,Fout,Fout,Fout,Fout,Fout,V038,V039,V041,V048_1,V048_2,V048_3,V048_4,V049,V081,V081_o,V050,V051_1,V051_2,V052_1,V052_2,V052_3,V052_4,V052_5,V053_1,V053_2,V053_3,V053_4,V053_5,V054,V084_1,V084_2,V084_3,V084_4,V064a_1,V064a_2,V064a_3,V064a_4,V064a_5,V064a_6,V064a_7,V064b,V064c,V065,V097,V069,V089,V089_o,V020,V073,V074,V075,V078,V078_o,V079,V079_o,V096a,V096b,V096c,V096d,V096e,V096f,starttime,externalid,verzending,language,referer,completed,survey_panelId,survey_respondentId,survey_lastQuestion
488,vKqtF5JYG9hW7wB2sNTCUFFm2A,,,,,,,,,,,1,4,1,2,5,3,1,22,1,1,5667,1,5,1,2,5,,1,6,2,0,1,5,3,3,4,7,4,,1,5,1,2,99999,5,5,5,5,2,5,3,8,4,4,5,4,,2,2,2,1,,2,5,5,3,5,3,0,5,5,5,5,1,5,3,2,5,2,1,3,4,2,4,2,3,5,1,4,6,7,7,/,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,36,1,6,,4,4,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 7:05,,0,0,/direct/romeo&julia,1,0,0,V9999
489,WrTt7X7TkferfqnjBaEdCuED4b,,,,,,,,,,,1,1,1,2,5,3,1,26,2,2,3012,11,5,1,1,5,,1,5,2,0,3,2,3,4,2,7,4,,5,5,1,2,99999,5,5,5,4,1,5,1,7,5,5,4,2,,2,2,2,2,,1,5,5,1,4,99999,1,5,4,5,3,1,2,1,4,4,1,2,3,3,4,4,4,6,7,5,3,2,1,6,-,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,67,4,10,psychologische problemen,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 7:23,,0,0,/direct/romeo&julia,1,0,0,V9999
490,Zf9xTa3wX3cEKXcpYPnUgVqhJ8,,,,,,,,,,,1,3,3,2,3,3,1,26,1,1,2411,11,5,1,1,2,,1,6,3,0,1,4,3,3,4,7,3,,1,5,1,2,99999,5,5,5,5,1,5,3,8,3,4,4,3,,2,2,2,2,,1,4,4,1,4,8,0,5,5,5,3,1,2,1,2,2,2,2,2,4,1,5,1,4,3,2,5,6,7,1,Geen idee.,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,48,1,8,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 7:59,,0,0,http://forum.xbw.nl/threads/enquete-liefde-en-seks-vandaag-de-dag.175109/,1,0,0,V9999
493,DXP6vkEsxCMbRkXJHE6JgZ2xzV,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,23,2,2,4007,3,5,1,1,5,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,3,4,3,3,7,3,0,2,2,2,3,4,4,2,3,1,3,2,3,2,2,4,3,2,3,2,1,3,2,2,0,0,6,Geen idee. ,2,26,2,10,werden vrienden,99999,99999,99999,99999,99999,,99999,,1,4,1,2,1,1,17-11-2014 9:05,,0,0,/direct/romeo&julia,1,0,0,V9999
494,eQcj4fBqFPVVk2ufSEys7rDxB8,,,,,,,,,,,1,3,2,1,1,1,2,20,1,2,5932,2,5,1,2,5,,1,5,1,0,3,2,3,3,3,3,5,,5,3,1,2,99999,1,2,1,1,5,1,2,7,4,4,4,3,,2,2,2,2,,2,3,4,2,4,1,0,4,3,4,3,2,4,2,2,2,3,1,4,3,3,4,2,3,4,1,7,6,5,6,zach efron,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,5,3,9,,2,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 9:06,,0,0,https://www.facebook.com/,1,0,0,V9999
496,EaTpZYHPGBFKzMSPJvYwnMJ5SU,,,,,,,,,,,1,1,2,4,5,2,2,28,1,1,7391,3,4,2,1,5,,1,8,1,0,1,3,3,3,4,7,2,,1,2,2,1,1,5,5,5,5,1,5,3,8,4,5,5,2,,2,2,2,2,,1,4,3,2,4,1,0,5,5,5,2,1,3,1,1,3,1,1,5,3,1,3,1,4,7,6,5,3,2,3,nvt,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,135,3,9,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 9:41,,0,0,/direct/romeo&julia,1,0,0,V9999
497,6JsKVtKCrqwn6hZS88KWmneYJv,,,,,,,,,,,1,3,2,2,5,1,2,24,1,1,5843,1,5,1,1,1,,1,5,2,0,3,3,3,3,5,7,5,,4,5,1,2,99999,5,5,5,4,4,5,2,9,3,3,5,3,,2,2,2,1,,2,2,5,2,3,1,0,5,5,5,4,1,2,1,1,3,2,2,4,4,2,4,6,5,7,4,1,3,2,4,?,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,69,2,8,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 10:48,,0,0,https://dub110.mail.live.com/?tid=cmtcQEx1Vq5BGVMwAiZMFUTg2&fid=flinbox,1,0,0,V9999
498,TcxxxpNXuERQxkJbawH6tdpvGt,,,,,,,,,,,1,6,6,4,5,3,1,24,2,2,5211,1,5,1,2,5,,1,5,3,0,3,4,3,3,4,5,2,,4,5,1,2,99999,4,3,4,3,1,4,1,8,4,2,4,3,,2,2,2,1,,2,4,5,2,4,5,0,5,3,4,3,1,2,2,1,1,1,2,3,4,2,4,4,3,2,1,5,6,7,1,Scarlett Johansson,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,14,2,1,,3,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 10:54,,0,0,https://www.facebook.com/,1,0,0,V9999
499,C7n7dhM4E6J5mguwXTuzVKN3Bp,,,,,,,,,,,5,6,1,4,5,1,1,20,2,2,6132,3,5,1,1,5,,1,5,2,0,3,4,5,2,5,4,2,,1,4,1,2,99999,5,4,5,4,2,5,1,8,5,3,5,5,Via alles,2,2,2,2,,1,5,5,1,4,3,0,4,3,3,3,1,1,1,1,2,4,2,4,4,2,4,7,5,4,6,3,1,2,3,Weet niet,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,36,2,1,,4,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 11:00,,0,0,https://www.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=yAQF-ZgPf,1,0,0,V9999
500,bkhcWyEpQ3MatQCDFvyJYCNgWc,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,22,1,1,5731,1,4,1,1,2,,1,2,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,4,4,4,7,6,0,2,2,2,3,4,4,2,5,4,3,2,4,4,2,4,4,3,3,1,1,2,2,2,1,1,2,Rose Leslie,1,9,1,6,,99999,99999,99999,99999,99999,,99999,,1,2,3,3,1,3,17-11-2014 11:09,,0,0,https://www.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=yAQH4wLjN,1,0,0,V9999
501,AFpSgd7W8P2FYAVm6Aew6xWT83,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,24,1,1,5664,1,5,1,1,1,,1,1,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,2,2,3,4,5,99999,1,2,2,2,2,4,4,2,4,4,4,4,2,5,1,4,4,1,5,2,2,1,2,2,0,1,4,-,2,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,5,6,6,4,5,3,17-11-2014 11:10,,0,0,https://www.facebook.com/,1,0,0,V9999
503,gHuqGwGmNGWcvZqvSmfyZ6dCTk,,,,,,,,,,,5,3,2,4,3,2,2,24,1,2,7038,3,5,1,2,2,,1,6,1,0,1,4,4,3,4,7,4,,1,5,1,2,99999,5,4,5,5,1,4,4,8,4,4,4,3,,2,2,2,2,,2,4,4,1,4,2,0,5,5,5,2,1,2,1,1,3,2,2,4,3,2,4,4,3,1,2,5,6,7,2,Geen idee,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,84,3,9,,1,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 11:23,,0,0,https://www.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=aAQHRm5KJ,1,0,0,V9999
504,psVr8nWNE4qWttjnw2PpE5hfZZ,,,,,,,,,,,5,3,6,4,2,2,2,17,1,1,5961,2,2,1,2,5,,1,5,2,0,3,4,3,3,4,3,2,,5,5,4,2,99999,5,4,5,4,1,5,3,8,3,5,4,5,waar dan ook zo lang het maar goed voelt.,2,2,2,2,,2,4,4,1,4,3,0,5,4,4,1,1,2,1,2,4,2,1,3,4,2,4,5,7,3,4,1,6,2,6,"Geen idee, ik denk qua uiterlijk beetje waylon. ",2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,12,2,10,het ging niet meer verder.,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 11:24,,0,0,/direct/romeo&julia,1,0,0,V9999
506,3TfZx3rEsQNu5WMGq7rYXynmdA,,,,,,,,,,,1,3,2,1,1,2,2,22,2,1,5211,1,5,1,1,5,,1,6,1,0,1,2,2,3,3,7,2,,1,3,3,2,99999,5,5,5,4,5,4,5,8,2,5,4,3,,2,2,2,2,,1,3,5,1,5,1,0,5,4,5,5,2,4,2,2,2,2,2,4,2,4,4,2,3,4,1,5,7,6,3,Manuel broekman,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,72,3,9,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 11:37,,0,0,/direct/romeo&julia,1,0,0,V9999
507,NNQCYzq98mACY5UpjBPgS5QTqf,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,21,1,1,6026,1,5,1,1,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,2,2,3,3,7,1,0,2,2,2,2,3,3,3,3,4,4,2,2,3,1,4,4,2,4,2,1,0,4,1,1,1,6,/,1,14,4,10,slechte communicatie,99999,99999,99999,99999,99999,,99999,,5,6,3,3,5,1,17-11-2014 11:40,,0,0,https://www.facebook.com/,1,0,0,V9999
510,YWByC3nwW7jb9DXGRK8VNRAXwZ,,,,,,,,,,,5,3,1,1,5,3,1,47,2,1,5600,1,5,3,2,5,,1,8,3,0,1,4,4,4,4,7,7,in studentenhuis,1,5,2,1,2,5,5,5,4,1,5,3,8,3,5,3,3,,2,2,2,2,,2,3,4,3,4,4,0,4,4,4,3,2,2,2,2,2,2,2,4,4,2,3,1,3,2,5,6,4,7,8,-,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,233,4,8,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 12:14,,0,0,https://us-mg6.mail.yahoo.com/neo/launch?.rand=7bloqekn17d66,1,0,0,V9999
511,CDpUA7PPEkXaahNXphMSJfsA72,,,,,,,,,,,1,1,2,2,1,2,2,19,1,1,5482,1,3,1,1,1,,1,5,2,0,3,3,2,2,3,3,2,,1,5,1,2,99999,5,4,5,5,1,5,4,8,5,4,5,2,,2,2,2,2,,1,4,5,2,4,10,0,5,4,5,1,1,3,1,2,2,3,1,3,4,2,4,5,4,1,2,3,6,7,3,"Doe niet aan vergelijken met beroemdheden. Iedereen is een eigen persoon, beroemdheden zijn ook maar mensen! ",2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,20,2,10,"familie tegen relatie, extreem dominante ex vriend",1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 12:15,,0,0,/direct/romeo&julia,1,0,0,V9999
513,DauuCC87CAvDC5WdTxe7GaKkNF,,,,,,,,,,,1,6,6,4,5,3,2,24,2,2,2403,11,5,2,1,5,,1,6,2,0,1,5,5,5,2,7,4,,1,5,2,2,99999,5,3,4,4,3,4,1,7,3,4,5,5,via werk,2,2,2,2,,2,2,4,2,4,4,0,5,3,4,4,2,1,1,2,1,2,2,5,4,3,3,6,5,7,3,4,2,1,3,Ian Somerhalder,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,51,1,1,,4,4,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 12:18,,0,0,https://dub128.mail.live.com/?tid=cvlvs3E0whIiMCdCG0sRlpyQ2&fid=flsearch&srch=1&skws=grooteman&sdr=4&satt=0,1,0,0,V9999
514,vQkckr5afXPvyJ6y6dGcdUhh3n,,,,,,,,,,,1,4,1,3,1,3,1,24,1,1,5731,1,5,2,1,5,,1,4,1,0,3,3,3,3,4,2,1,,3,4,4,2,99999,4,3,3,3,3,5,4,7,2,2,4,5,Situatie-afhankelijk,1,2,2,1,,2,3,3,3,4,4,0,3,2,2,4,1,2,2,2,2,4,2,1,5,3,3,7,3,6,4,1,2,5,6,Uiterlijk en innerlijk niemand precies.,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,8,1,8,,4,2,2,2,2,,4,Onvoorwaardelijk. Lol hebben en verder zien.,99999,99999,99999,99999,99999,99999,17-11-2014 12:21,,0,0,https://www.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=kAQHyGMYp,1,0,0,V9999
517,yhkstbWQkqQbERm5YbGZswNG94,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,20,2,1,9718,6,4,1,1,1,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,3,3,4,7,1,0,4,2,2,3,4,5,1,4,4,4,2,2,3,2,4,3,2,4,1,2,1,3,1,1,1,3,"Qua uiterlijk: Jo‰l Veltman (voetballer), Manuel Broekman (acteur).",1,24,4,10,"geen gemis, verveling, afstand",99999,99999,99999,99999,99999,,99999,,1,6,6,4,5,1,17-11-2014 13:14,,0,0,https://www.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=ZAQH_9DAd,1,0,0,V9999
518,BjGFHJtcBSBNsfTQQV26pxmvJf,,,,,,,,,,,1,6,6,4,5,1,1,23,1,1,5482,1,5,1,2,5,,1,5,2,0,3,5,3,4,3,3,2,,1,3,1,2,99999,5,4,4,4,1,5,2,8,4,4,4,3,,2,2,2,2,,1,2,4,4,5,99999,1,4,4,5,3,1,2,3,2,2,4,1,4,4,1,4,3,2,4,1,5,6,7,6,Chantal Janzen,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,60,2,8,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 13:23,,0,0,/direct/romeo&julia,1,0,0,V9999
519,wsCK3bmxRn466sVN736SeHPzMr,,,,,,,,,,,1,3,1,3,1,1,1,22,2,1,5211,1,3,1,1,5,,1,5,1,0,1,5,1,3,5,7,2,,1,5,1,2,99999,5,5,5,5,1,5,5,10,4,5,5,2,,2,2,2,2,,1,4,5,1,5,1,0,5,5,5,2,1,1,1,1,5,1,1,5,5,4,4,7,6,5,4,3,2,1,1,Meghan markle,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,72,4,8,,1,1,1,1,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 14:15,,0,0,/direct/romeo&julia,1,0,0,V9999
520,tzuEkM3swEMhqW2VgwdsDjRhWz,,,,,,,,,,,4,6,1,4,5,1,1,29,1,1,5261,1,3,1,1,2,,1,4,3,0,3,3,3,3,5,2,7,Instagram,5,3,1,2,99999,5,4,5,5,1,5,4,8,5,3,4,3,,2,2,2,2,,2,4,2,2,4,5,0,3,4,4,3,2,4,4,2,4,3,1,5,5,2,3,4,2,3,1,5,7,6,3,Charlize theron,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,2,8,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 14:31,,0,0,/direct/romeo&julia,1,0,0,V9999
521,xRCWdYtX27UNXV5WGYD2RXnNan,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,33,2,2,2403,11,5,2,2,5,,1,1,4,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,3,4,4,7,99999,1,2,2,2,2,3,4,2,4,2,1,4,2,1,2,5,4,5,4,2,2,2,2,2,0,0,2,Echt geen idee...,3,60,4,10,verschillende toekomstbeelden en een gevoel van 'is dit alles?',99999,99999,99999,99999,99999,,99999,,5,6,6,4,5,3,17-11-2014 14:35,,0,0,/direct/romeo&julia,1,0,0,V9999
532,WMH2pMEDMhCheAWWzgTGRWprTu,,,,,,,,,,,1,2,1,1,1,1,1,25,1,2,1825,10,5,3,1,5,,1,6,3,0,1,5,4,3,5,6,3,,1,5,1,2,99999,5,4,5,5,1,5,1,9,5,5,5,2,,2,1,1,1,,1,5,5,3,5,3,0,5,5,5,4,3,1,1,1,1,2,2,5,4,3,4,4,3,1,2,5,7,6,3,nvt,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,60,1,8,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 16:31,,0,0,http://forum.xboxworld.nl/threads/enquete-liefde-en-seks-vandaag-de-dag.175109/,1,0,0,V9999
533,zNdgdbpVYseQvJRGtKPFGzauyf,,,,,,,,,,,5,3,3,1,3,1,2,30,2,1,1811,10,5,2,1,2,,1,7,2,0,1,3,3,3,2,5,3,,1,5,1,2,99999,5,4,5,5,1,5,4,9,4,4,5,3,,2,2,2,2,,2,4,4,5,5,25,0,5,5,5,3,1,1,1,1,3,1,1,4,4,2,3,7,4,6,5,3,2,1,4,"muzikant Typhoon (maatschappelijk betrokken, enthousiast, creatief, humoristisch en een open blik) ",2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,6,1,6,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 16:53,,0,0,http://www.hzt.nl/romeoenjulia,1,0,0,V9999
549,9jR4eRBHpZxDuZRqGd3JrRBg4Y,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,57,2,2,5046,1,5,1,2,6,spiritueel zoektocht en geloof in Jezus en niet verbonden aan een religie,1,3,5,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,1,3,3,5,8,5,0,3,2,2,1,4,3,5,3,2,2,4,3,4,1,5,4,3,3,2,1,1,3,1,1,1,1,Mahatma Gandhi,1,84,4,6,,99999,99999,99999,99999,99999,,99999,,5,6,6,4,5,2,17-11-2014 17:22,,0,0,/direct/romeo&julia,1,0,0,V9999
552,wjNJTa3VsQgpZVY5h628uEj9TY,,,,,,,,,,,5,6,6,4,5,3,2,58,1,2,4191,3,5,2,1,1,,1,6,2,0,1,4,5,3,5,7,5,,5,5,4,1,5,5,4,5,3,5,5,2,10,4,4,4,5,in de bibliotheek,2,2,1,7,"ja, het is geen geheim ook niet voor de kinderen",2,3,3,1,5,99999,1,4,3,4,5,2,1,1,1,1,2,2,3,4,3,4,7,4,5,3,6,2,1,2,Kafka of Samuel Beckett,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,30,3,10,Verlies van vrijheid,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,17-11-2014 17:30,,0,0,/direct/romeo&julia,1,0,0,V9999
553,fwDKwUeZSmCFKaa5hwt5xwrwwq,,,,,,,,,,,1,1,2,4,5,3,2,67,1,2,5388,1,5,1,2,1,,1,5,8,0,2,4,4,3,4,6,2,,5,5,3,2,99999,5,3,4,4,1,5,1,8,5,5,5,4,,1,2,2,7,"Mijn partner heeft nog een vriendin, waarmee hij op donderdag op dansles zit en uit eten gaat.",1,2,3,3,5,18,0,4,2,4,3,1,2,2,2,2,3,2,5,1,2,4,2,3,4,1,5,6,7,6,"Geen idee, ik heb niets met beroemdheden!",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,177,1,1,,3,3,2,2,1,,1,,99999,99999,99999,99999,99999,99999,17-11-2014 17:55,,0,0,/direct/romeo&julia,1,0,0,V9999
556,q5PGFaBbe82g5RaB5a7jkT48jn,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,21,2,1,5142,1,5,1,2,5,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,3,4,2,8,2,0,3,1,2,4,3,5,2,4,5,2,3,3,2,2,4,2,4,3,2,2,3,1,1,1,0,6,Viktor Fischer (voetballer),1,33,1,1,,99999,99999,99999,99999,99999,,99999,,1,1,2,2,1,3,17-11-2014 20:44,,0,0,https://www.facebook.com/,1,0,0,V9999
